Date,sentiment
2018-05-13 19:20:18,-0.007500000000000007
2018-05-14 19:38:58,0.021818181818181813
2018-05-15 19:32:00,0.0957142857142857
2018-05-16 19:44:04,0.07310606060606062
2018-05-17 18:02:37,-0.18666666666666668
2018-05-18 18:47:35,0.44666666666666677
2018-05-19 18:46:42,0.040000000000000015
2018-05-20 19:30:09,0.77
2018-05-21 19:47:12,-0.02387878787878788
2018-05-22 18:48:34,0.17875000000000002
2018-05-23 19:39:35,0.11666666666666665
2018-05-24 19:21:38,0.175
2018-05-25 19:35:00,0.14221088435374146
2018-05-26 19:24:40,-0.04469696969696969
2018-05-27 19:08:19,0.05920238095238095
2018-05-28 19:27:53,0.09680555555555556
2018-05-29 19:30:05,-0.03706349206349204
2018-05-30 19:35:30,0.1101212121212121
2018-06-01 19:05:22,0.13583333333333333
2018-06-02 18:45:04,-0.0402857142857143
2018-06-03 19:26:10,0.019999999999999983
2018-06-04 18:27:15,0.0533718820861678
2018-06-05 19:50:01,0.06699999999999999
2018-06-06 19:32:16,0.1375
2018-06-07 18:43:35,-0.13833333333333334
2018-06-08 18:58:53,0.20141666666666666
2018-06-09 19:42:37,-0.0104621212121212
2018-06-10 18:12:17,0.09845238095238093
2018-06-11 19:07:12,0.05315151515151515
2018-06-12 19:41:55,0.1421825396825397
2018-06-13 19:26:38,-0.03123015873015873
2018-06-14 19:21:02,-0.18541666666666667
2018-06-15 19:54:48,-0.18539682539682545
2018-06-16 19:45:07,-0.21574999999999997
2018-06-17 19:38:53,-0.06499999999999999
2018-06-18 19:53:26,0.0
2018-06-19 19:45:01,0.014285714285714285
2018-06-20 19:30:05,0.04
2018-06-21 19:46:44,-0.09777777777777777
2018-06-22 19:51:02,0.13142857142857145
2018-06-23 19:18:49,0.31999999999999995
2018-06-24 19:04:02,0.0635
2018-06-25 19:01:33,0.18895238095238093
2018-06-26 19:06:49,0.22680555555555557
2018-06-27 18:14:19,0.09361904761904763
2018-06-28 18:53:13,0.09000000000000001
2018-06-29 18:45:52,0.03555555555555555
2018-07-01 19:42:55,0.14750000000000002
2018-07-02 19:52:04,0.06053571428571429
2018-07-03 19:10:05,-0.03283333333333333
2018-07-04 19:05:40,0.35722943722943723
2018-07-05 19:40:48,-0.3242751322751323
2018-07-06 19:14:13,-0.38499999999999995
2018-07-07 18:51:09,0.4
2018-07-08 19:41:56,-0.03956632653061225
2018-07-09 19:19:42,-0.07879365079365079
2018-07-10 19:44:00,-0.1271401515151515
2018-07-11 19:50:01,0.020924603174603172
2018-07-12 19:39:13,0.06900183150183152
2018-07-13 19:25:45,0.051130952380952374
2018-07-14 19:47:41,0.295
2018-07-15 19:18:33,0.03527777777777776
2018-07-16 19:39:21,0.21583333333333332
2018-07-17 19:32:07,0.17708333333333334
2018-07-18 18:49:58,0.22966666666666669
2018-07-19 19:07:00,0.16666666666666666
2018-07-20 19:19:10,0.12546031746031744
